user_country,user_latitude,user_longitude
Japan,35.78667806,139.4892496
South Korea,37.47669213,126.8835704
China,28.13215494,121.2282768
Japan,35.72606828,139.883646
Japan,35.7356294,139.8785499
Japan,35.50916645,139.5193079
China,29.59528109,103.5012839
South Korea,37.54789706,127.1051787
Japan,35.84853742,139.672258
South Korea,35.83864247,128.5768548
South Korea,37.60023513,128.9948511
Japan,35.49138931,139.4198896
China,44.15040946,125.8645318
China,27.38776096,117.5091964
South Korea,36.75324752,127.0694387
South Korea,36.94916792,127.8527435
South Korea,37.39680012,127.311044
China,41.07292789,122.9852164
Japan,33.30015065,130.5016575
Japan,35.82714616,139.9116809
Japan,35.71888094,139.6449431
Japan,35.55841914,139.6317708
China,31.09347208,121.3770282
South Korea,37.51264065,126.948974
South Korea,37.4293867,126.6973439
Japan,35.54975545,139.436534
Japan,35.76666338,139.4768236
China,23.0509419,112.3710231
Japan,35.69340133,139.7084193
South Korea,37.58563377,126.8946137
South Korea,37.52531619,126.8576877
Japan,35.60801267,139.6896454
Japan,35.70225494,139.9335158
Japan,35.91272512,139.5915891
China,30.64173372,104.1272396
China,39.89709205,116.2265217
China,27.7711636,111.9403208
China,25.98045261,119.473053
Japan,35.54743389,140.0971629
Japan,35.64034947,140.0645016
China,23.14460621,113.900962
South Korea,37.44947186,126.9100203
China,31.323841,121.4265674
China,39.27663748,106.7239016
South Korea,37.42780284,126.8793861
China,28.46245475,117.9014607
Japan,35.72201192,139.7048861
South Korea,35.204919,129.1314685
South Korea,35.97824645,128.4245498
South Korea,37.49427294,126.8847047
South Korea,37.29493794,126.9221446
Japan,35.67185052,139.630733
China,34.14677664,108.9553157
China,31.37117888,120.7832566
China,23.02932114,113.3069322
Japan,38.26554594,140.9489562
South Korea,35.15701072,129.1539435
China,27.7740364,86.2041998
South Korea,37.25048305,127.0268074
China,41.81216891,123.3277175
South Korea,37.60524853,126.6672141
China,43.77547562,87.60876281
China,22.8537746,113.1395699
Japan,35.77812104,139.6435726
South Korea,37.5314517,127.0707698
South Korea,37.31918565,127.0605172
China,39.86998527,116.3249438
Japan,38.26882955,141.0017837
South Korea,37.27218212,127.0566729
South Korea,37.49035137,126.9325773
China,30.70247402,104.0188442
China,30.64232086,104.053678
China,30.72160044,121.0076963
Japan,35.86495243,139.9812065
China,27.90131118,112.9773683
South Korea,35.08656203,129.0026413
South Korea,37.47013804,126.8132359
China,31.05365288,121.4608491
Japan,35.51938104,139.781357
Japan,35.47792097,139.6746274
Japan,35.70804101,139.6242132
South Korea,37.62107113,127.0239778
South Korea,37.28584437,127.1629874
Japan,35.91044784,139.4051253
China,46.48868408,125.093912
Japan,35.74259261,139.3066181
China,34.60463233,113.6821245
South Korea,37.49871289,126.9441403
South Korea,37.66718322,126.7981586
Japan,35.76836578,139.6896559
China,23.61307318,110.4645172
Japan,32.21323227,131.4982538
South Korea,37.51625004,126.7046279
South Korea,36.34499331,127.3914995
Japan,35.70309403,139.4575443
South Korea,36.35382026,127.3460362
China,38.06257486,114.464538
South Korea,35.09076668,128.9584951
China,27.57805293,116.6362473
South Korea,34.79433163,126.3902445
China,43.77904995,87.62763239
China,31.31996785,121.4913161
South Korea,37.58882278,127.0452169
China,32.10306102,112.1310988
Japan,35.59598163,139.6149386
South Korea,37.80920646,127.7054602
Japan,35.54825036,139.4030407
South Korea,35.71209378,129.3127371
South Korea,37.32644154,127.2185454
South Korea,37.43107834,126.9270045
China,29.74744155,120.2294683
China,41.79415483,123.3874984
Japan,35.62257139,139.6961557
South Korea,37.6227643,126.9295703
China,23.24879429,113.3275755
Japan,35.73057596,139.6313808
China,45.81751306,126.8228659
South Korea,34.89482467,128.6987619
China,39.69355975,118.3432747
China,23.02998073,114.0980618
South Korea,35.20265612,126.8786632
Japan,35.77103838,139.8395909
South Korea,37.32823042,126.795649
China,36.07399614,120.4005672
South Korea,37.56111205,126.8462939
China,39.78822014,110.009243
South Korea,37.45991202,127.233941
China,40.0796497,113.1918043
Japan,35.60349146,139.7414301
South Korea,37.4544334,127.3400339
South Korea,37.14935468,127.0715068
China,22.92249707,115.6391511
South Korea,35.08814659,129.0039979
South Korea,35.85779236,128.6312277
China,39.93702593,116.6461615
China,37.52089933,115.7379349
China,26.66649104,105.6893874
Japan,35.76608642,139.728225
China,39.92848929,98.1845157
Japan,35.5243799,139.6232011
China,22.81065952,113.295022
China,26.40180166,106.6917147
China,39.93032312,116.4311921
South Korea,36.60921399,127.4523857
Japan,35.73759538,140.3216493
China,34.75158441,113.3803647
South Korea,37.44982484,127.0256028
China,31.27401684,121.2151984
China,31.2531656,121.4341896
South Korea,37.66557975,127.0307992
China,39.8870495,116.5295339
China,31.26113383,121.5015532
South Korea,37.44896628,127.0457247
South Korea,37.61002666,127.1913825
South Korea,36.63406295,127.4625684
China,35.68855351,117.9410096
China,33.54942896,114.0250138
Japan,35.60052073,139.7301746
South Korea,35.31989477,129.0719277
South Korea,37.61091448,127.0915032
China,39.17797259,117.1403381
China,39.96101654,116.3839765
Japan,35.48123562,139.7300971
Japan,43.11726851,141.3988121
China,23.41024321,104.2819062
South Korea,34.81999863,126.3812095
South Korea,35.14650776,126.8616962
China,31.19757301,121.4113304
South Korea,36.91087545,127.2252899
South Korea,35.55434347,129.2929182
South Korea,37.26542226,127.1108714
South Korea,37.59670378,126.9931164
China,22.97402573,113.1322425
China,39.18860679,117.2499642
South Korea,37.44657572,127.1295547
China,30.21565436,111.7870136
China,43.92533107,81.33260442
China,30.99919218,108.6976484
Japan,35.7713836,139.2669933
China,39.02581233,115.5469166
China,45.51496591,126.985981
Japan,43.03310918,141.419623
Japan,35.73718354,139.4703526
South Korea,35.19390857,126.8099473
China,25.30832133,110.2514528
Japan,35.66794785,139.6215737
Japan,35.53129424,139.3821271
Japan,35.72270457,139.8273599
China,22.90722888,114.0878727
South Korea,37.73107605,127.0808309
South Korea,37.48574841,126.9186539
China,36.29542085,120.420391
Japan,35.79385879,139.7523303
South Korea,35.17252032,126.8216459
South Korea,37.16089189,127.0549427
South Korea,36.63709839,127.4355906
South Korea,37.3510709,127.928185
Japan,35.50822355,139.4230761
Japan,35.76373733,139.7712938
Japan,38.33362768,140.8766867
South Korea,37.57022541,127.1142536
Japan,35.61473125,139.6436402
Japan,35.85699973,139.4950416
Japan,36.57732228,139.9326355
South Korea,37.17366825,127.0460626
South Korea,37.5001748,126.7022083
Japan,34.71885851,135.5982497
South Korea,37.49927284,126.9739783
South Korea,35.12731378,128.1137457
Japan,35.29103131,135.0974243
China,43.88109631,125.3893404
China,31.333077,121.5940726
Japan,35.69084331,139.691678
China,22.86570829,110.5260168
South Korea,35.18970286,126.8475696
South Korea,37.57181306,126.9329673
China,30.24117649,115.0584563
South Korea,35.07505171,128.9580036
South Korea,35.26201314,128.5428195
China,37.4895318,105.1960866
South Korea,37.64784339,126.760847
Japan,35.36829886,139.2014848
China,31.34053565,121.4913162
South Korea,37.62440731,126.8889323
Japan,35.78173422,139.9978127
China,45.77790816,126.679566
Japan,35.61890859,140.0661159
Japan,35.64132855,139.6681671
South Korea,35.81936483,128.5414215
China,31.55064901,120.3550741
South Korea,37.38829093,126.9682771
South Korea,37.2636807,126.906157
Japan,34.69723376,135.4177158
Japan,35.74746177,139.7282678
Japan,35.60491677,139.5341485
South Korea,36.84382814,127.1268869
South Korea,37.53711393,127.0054035
Japan,35.72197814,139.475536
South Korea,37.48988397,126.6729359
China,28.37236111,109.7153074
China,30.30066011,120.1589284
China,38.0022567,110.9598097
South Korea,36.98843105,127.5734302
South Korea,36.32464297,127.393409
South Korea,37.67478601,127.0824964
Japan,35.61414971,139.5282151
Japan,35.92806837,139.6031805
Japan,35.05477516,136.8899718
South Korea,37.48956765,126.9506609
Japan,35.40897659,139.396425
South Korea,37.65949983,127.0579996
China,34.51775322,107.4104951
Japan,35.76343109,139.6131176
China,31.34197494,118.3578825
Japan,35.81474483,139.6481037
South Korea,35.18553275,129.1295835
South Korea,37.51520075,127.036145
South Korea,37.6612093,126.8271274
Japan,33.93919927,130.7919225
Japan,35.58481027,139.3698449
China,32.04437178,118.7244634
South Korea,35.53178186,129.4197541
China,31.37149352,121.4341864
South Korea,37.54239406,126.6621448
China,37.35401283,120.3934974
China,30.62520293,114.2747122
China,27.55474911,120.5279045
South Korea,37.73616293,127.0373313
South Korea,35.7986927,128.5276633
Japan,34.85712923,135.3434493
China,25.43762928,119.102219
Japan,35.54776383,133.2137005
South Korea,37.41303248,126.6838807
Japan,34.84037088,135.6400217
Japan,36.25596706,137.9378024
South Korea,37.29683422,127.1507436
Japan,34.8072008,135.2143653
South Korea,37.51629425,127.0794068
Japan,35.56971148,139.5457765
Japan,26.36263837,127.7902055
South Korea,37.4991514,127.0633694
Japan,35.56173295,139.653084
South Korea,35.83109154,128.5805897
Japan,35.6881537,139.973099
China,34.29449413,108.4974964
China,39.98008481,116.3837721
South Korea,37.61056862,126.9074794
South Korea,37.50257476,127.1027019
South Korea,35.1784627,129.2019892
South Korea,35.18124496,126.8293679
Japan,34.46513033,133.4310885
China,31.33660306,121.3541547
South Korea,37.3223265,126.9971279
Japan,35.697411,140.0045091
South Korea,37.24010817,127.0517962
South Korea,37.32889554,126.9184078
South Korea,37.35415428,127.0859379
China,34.78911751,113.6612707
Japan,35.58570819,139.7644479
Japan,35.7289459,139.5247733
South Korea,36.24288428,128.2925245
China,30.53475633,117.0576184
Japan,35.24699965,136.9173158
South Korea,37.40755915,126.7275142
China,34.60216424,112.3568131
South Korea,35.22664277,129.1533327
Japan,35.29618498,139.6111369
South Korea,35.85820358,128.5085755
South Korea,37.6135051,127.1051175
South Korea,36.78878518,127.2125974
China,28.55743402,115.9349678
Japan,34.91259001,135.8062511
China,39.90930003,116.3603652
South Korea,35.11085711,126.8824053
Japan,35.69072449,140.0370111
South Korea,37.63096221,127.1174264
South Korea,37.44191526,126.831765
China,31.23535029,117.2832783
South Korea,35.15400731,129.1289258
Japan,35.62761041,139.2896968
South Korea,36.96116504,127.0365406
South Korea,37.38454124,126.7566987
China,45.75739463,126.6877647
China,31.33574747,120.6087243
China,44.39715064,126.9979135
China,31.81670469,121.6625249
China,30.65678188,117.4759077
China,38.92699278,121.4821573
China,29.70080185,120.2666372
China,30.21842103,120.1531457
South Korea,35.87090004,128.8348288
China,38.02994713,114.3588248
South Korea,36.48918534,127.4343629
South Korea,37.35787313,127.0976846
China,28.02477221,120.5969736
China,32.72739854,113.3466291
South Korea,35.21317332,129.0381787
China,39.89200162,116.431192
Japan,35.37405708,139.3632143
South Korea,37.48752231,126.6392042
Japan,35.40701542,139.5286855
Japan,35.74404212,139.6624324
Japan,35.6941531,139.4814433
China,22.95417969,113.4418911
China,30.68444735,104.0929084
China,34.89721831,117.5300093
Japan,35.76234741,139.4596879
South Korea,37.24000416,127.0748653
South Korea,37.19000108,127.0203863
Japan,35.70755502,139.4719208
South Korea,37.50532052,126.6656272
China,36.03734604,103.8947213
Japan,35.57835012,140.1042813
China,23.31893533,116.1997428
South Korea,35.98099616,129.1851415
China,22.78564138,113.8624395
Japan,34.84370551,135.799623
South Korea,37.30536487,126.8056028
South Korea,35.87725253,128.462369
China,39.85515879,110.0604201
South Korea,35.15286048,129.0210277
China,28.68345608,115.3403799
South Korea,35.10292006,129.1337828
Japan,34.71306399,135.4404014
China,36.25404315,120.3781228
Japan,34.71641137,135.5741778
Japan,35.54050353,139.631302
Japan,35.71168666,139.9617751
Japan,35.71182608,139.7019482
South Korea,37.6088458,127.0620368
South Korea,37.3433458,126.8060758
South Korea,37.60090987,126.9465109
South Korea,37.58025129,127.0613923
China,29.29658368,117.1852883
South Korea,37.29616138,126.9781844
South Korea,35.85485581,128.5284944
South Korea,37.41240563,127.1133762
Japan,33.26123052,131.6442902
Japan,35.79708125,139.7351569
South Korea,37.41937758,126.9014006
China,37.72554369,114.8771733
China,39.94516979,116.2891699
Japan,35.50280415,139.6193951
South Korea,37.53141459,126.7036186
South Korea,37.49433865,126.9215906
South Korea,35.19411587,128.8234988
South Korea,37.34864061,126.9414572
South Korea,36.17906555,128.4534818
Japan,35.75581833,139.8775907
Japan,35.71625108,139.8619382
South Korea,37.54702251,126.909185
South Korea,35.20538768,129.0073315
China,39.76451821,116.2847932
China,35.98676677,119.4295273
Japan,35.59306807,139.7347622
China,41.6231001,122.1370287
South Korea,37.00857926,126.3732701
South Korea,37.58832413,126.8039931
China,26.70760906,106.6237902
Japan,34.62928738,135.420595
Japan,35.90735016,139.8131574
Japan,32.03394284,131.4730358
South Korea,37.34420206,126.6910692
China,22.7683989,113.3267796
China,42.52329098,125.6515739
South Korea,35.89738603,128.6216963
South Korea,37.30085955,127.0167297
South Korea,37.16175338,126.9862329
South Korea,37.47606528,127.0991831
China,22.83232804,113.2513553
South Korea,37.32917229,127.1227357
South Korea,36.34576264,127.3581517
South Korea,35.83024515,128.6377154
South Korea,35.82363283,128.5252771
Japan,35.72661406,139.6860349
Japan,34.66337015,135.4311205
South Korea,37.57525921,126.8311031
Japan,33.6581954,130.4628858
China,38.17174085,115.0242777
South Korea,37.66761252,127.1986216
South Korea,33.28820615,126.5554962
South Korea,37.05583546,127.1473513
Japan,35.67591143,139.8425188
South Korea,37.50984415,126.8823017
South Korea,35.82455407,127.0966084
Japan,35.62117773,139.5628388
South Korea,37.57552671,126.9193163
Japan,35.57590452,139.4344156
China,34.57182459,112.4594009
Japan,34.66746528,135.2119114
South Korea,37.65339839,127.0270139
Japan,35.75279047,139.6152216
South Korea,37.28056178,127.0249853
China,45.17670196,124.8609215
South Korea,37.48429561,126.7081289
South Korea,37.66475061,127.0014158
Japan,35.80042995,139.9354236
Japan,35.8287972,139.7913465
South Korea,37.47573539,126.9153753
South Korea,35.9138785,128.787051
China,31.40370148,121.4707517
Japan,34.42343053,132.3804235
China,31.38778857,121.5919898
South Korea,35.89421694,128.5881314
South Korea,36.96323713,126.6805853
South Korea,36.31393533,127.4637944
Japan,35.38490812,139.4357283
South Korea,37.56631437,127.1612814
China,28.26392387,112.5483382
China,46.0358064,125.9526192
China,23.03208888,114.3799799
Japan,35.43991753,139.5801986
South Korea,37.52805724,127.0816963
South Korea,36.59359144,128.5852232
South Korea,37.48103974,126.824677
South Korea,35.30201743,128.9967213
South Korea,36.35466942,127.3204593
Japan,35.66596102,139.9298772
South Korea,37.17248678,127.1229439
Japan,34.5566256,135.519075
Japan,35.70681814,139.4048697
Japan,35.64883044,139.4521417
Japan,35.88620226,137.9177203
South Korea,37.25054127,127.0912964
Japan,35.65676763,139.4883924
South Korea,36.08796223,128.447747
South Korea,37.207187,127.0567274
South Korea,37.6151499,127.0498303
South Korea,36.31852432,127.3791359
South Korea,35.84517802,128.7786481
South Korea,35.46247108,129.086023
South Korea,35.16032219,129.1503501
Japan,34.66828226,135.2264796
China,24.72124376,118.4813864
South Korea,37.72277476,127.0317461
South Korea,37.54441073,127.092788
Japan,35.41140153,139.6532572
South Korea,37.41343632,126.9463454
South Korea,36.99470366,127.1735611
China,22.52310403,114.0547982
Japan,34.47085213,132.477556
South Korea,37.51007977,126.8652786
Japan,35.34513743,139.3797847
Japan,35.70022821,139.5860911
Japan,35.74451317,139.5730303
Japan,35.60277496,139.6902957
South Korea,37.52829891,127.125289
South Korea,37.35489575,126.7755893
Japan,35.5313316,140.0611093
Japan,35.6946949,139.5266862
China,26.04547366,119.2622902
China,32.04253696,112.1668671
China,28.52268107,112.1456667
Japan,35.66395281,140.0552159
Japan,39.68744819,141.1263497
China,31.12493343,121.4513298
Japan,35.75377877,139.6034204
Japan,35.50825251,139.6340377
South Korea,37.86729053,126.8929179
South Korea,35.27178904,128.86772
South Korea,37.42465874,126.7110367
China,23.51578476,116.4941246
China,25.10881249,104.9369515
South Korea,37.71245594,127.0345731
South Korea,38.31895639,127.1543177
South Korea,37.29653235,126.9882293
Japan,34.75243762,135.7236944
South Korea,33.4095817,126.8875552
Japan,34.72631781,135.498637
Japan,35.70043888,139.6027927
China,35.2563561,117.9678533
South Korea,35.19139465,129.1721195
South Korea,35.19885241,129.0583602
Japan,35.6563814,139.6711391
South Korea,37.44862077,126.7110731
China,35.56919346,116.7902255
China,43.18080993,124.3719133
South Korea,34.80270019,126.4098321
Japan,35.49304641,139.7049053
South Korea,37.32394817,127.0921318
Japan,34.69917335,135.0606353
South Korea,37.58707216,126.9320618
South Korea,37.25024314,127.0660066
Japan,35.74208684,139.8914007
Japan,35.38131026,139.382955
South Korea,37.50348336,126.9420189
South Korea,37.58442856,126.8660861
South Korea,35.21100117,129.0850431
China,30.12536969,104.6138166
China,33.61521285,118.9955523
South Korea,37.36069477,126.9399235
Japan,35.42860926,139.4798734
South Korea,35.88759912,128.5494319
Japan,43.80760318,142.4573593
South Korea,37.61298589,127.1334476
Japan,35.66873386,140.1286696
South Korea,37.61725237,126.9114716
Japan,35.83650089,139.5160162
China,27.10516694,110.9902395
China,28.62740036,115.9113198
China,41.11789945,121.0864308
China,39.69703589,119.17394
South Korea,37.61284213,127.1016326
Japan,35.37866024,139.6179459
Japan,42.98032665,141.4891044
South Korea,37.18911763,126.754535
South Korea,37.70754117,127.0359056
China,29.77160062,107.0585276
Japan,35.8137054,139.7191298
China,23.06456286,113.0437443
South Korea,37.73004076,127.1033938
Japan,35.5079378,139.4468021
China,29.6992654,115.9598188
South Korea,37.47796316,126.9458555
China,39.5002781,112.2958291
Japan,35.46802277,139.483298
South Korea,37.43999498,126.8820072
South Korea,37.59433428,127.2469127
South Korea,37.54317656,126.8476754
Japan,35.62520704,139.4853308
South Korea,35.25909808,128.9072039
South Korea,37.51718224,126.7435977
South Korea,37.72499066,127.1950513
South Korea,37.38899804,126.9363648
South Korea,35.22235631,128.6067193
Japan,35.7072927,139.3447178
South Korea,37.57098755,127.0566338
China,22.95501671,113.2315045
China,26.62210317,118.1851617
South Korea,35.08829332,129.1332079
South Korea,37.25546716,127.1163057
South Korea,33.28020831,126.3462312
China,34.28039412,117.1620385
Japan,35.86612988,139.6459106
Japan,35.76772759,139.7888865
South Korea,35.3362658,129.177989
South Korea,35.14499276,129.0961985
Japan,35.57415793,139.5798078
Japan,35.95648865,139.6122459
Japan,35.62931018,139.5952058
South Korea,37.46684919,126.8379404
South Korea,37.55293502,127.0737927
South Korea,35.22011048,128.5566966
Japan,35.83912453,139.8121039
South Korea,36.33141991,127.418721
South Korea,37.61958749,126.840658
South Korea,37.58641636,127.0653876
China,23.00181593,113.9274758
South Korea,37.57916018,127.051037
Japan,35.42476281,137.0152741
China,27.93138097,120.7736423
South Korea,37.25859603,127.1987601
South Korea,35.22496489,129.132185
South Korea,37.66149853,127.0125216
South Korea,37.3243006,127.9914313
South Korea,36.62375985,127.4568544
South Korea,35.30850069,128.6693447
Japan,35.71328723,139.6755053
South Korea,37.62420611,127.064803
China,22.85037737,113.9417496
South Korea,37.50048062,126.752119
Japan,35.82442568,139.3726538
Japan,33.3262268,130.9416258
China,39.41745525,115.9454633
South Korea,37.52745891,126.6753772
South Korea,37.70675689,127.1268647
China,42.96517125,89.12942131
South Korea,37.60870554,127.0223491
Japan,35.48741537,139.5852849
Japan,35.65321774,139.6121791
Japan,34.59978735,135.442034
Japan,35.8780256,139.8221091
South Korea,37.50100539,127.0659816
Japan,34.2558493,132.6346692
South Korea,36.80978445,127.1343494
China,29.37660301,112.9764346
China,30.73488718,120.7556812
South Korea,35.78529568,127.134691
South Korea,37.42027819,126.6830915
South Korea,37.28052774,127.0006414
South Korea,37.20147847,127.0002769
South Korea,37.53857876,126.992581
South Korea,37.653185,127.019407
South Korea,37.70871215,126.9895615
South Korea,37.41925596,126.6491283
Japan,35.52212132,139.4366777
China,36.57207939,116.9097346
Japan,35.66240141,139.6086064
South Korea,36.35027173,127.3617785
Japan,35.59321282,139.6657642
South Korea,37.64534741,127.019615
Japan,35.34456343,136.7828386
South Korea,36.97256721,126.4016723
China,28.09831423,120.8529011
China,27.44366361,104.8185754
China,33.1361739,111.4402294
China,37.47070851,114.7198594
Japan,35.75532308,139.5023631
South Korea,37.36380535,127.1155411
South Korea,37.29389296,127.1297005
Japan,35.85114844,139.4134184
South Korea,37.75657858,127.0663986
South Korea,37.51522804,126.7129911
Japan,35.72836464,139.5920922
South Korea,37.48526445,127.0096461
South Korea,37.529288,127.1124887
Japan,35.67054514,139.8144184
China,23.15982987,113.0650968
Japan,35.60642238,139.7104932
South Korea,35.19914907,126.829575
Japan,35.83448639,139.7300342
China,23.0833322,113.2968704
Japan,35.72144869,139.6045947
South Korea,35.41834069,129.2573345
South Korea,37.61274885,127.0796939
China,29.66202905,121.4211185
South Korea,37.49416761,127.5141971
Japan,35.74839097,139.9019402
South Korea,37.395816,127.1313138
Japan,36.02158997,139.8432963
South Korea,37.47705714,126.7757063
Japan,35.6980817,140.019938
China,29.20396208,120.0246005
China,32.17254862,120.0021258
South Korea,35.31739188,128.9186399
South Korea,35.18659224,129.1735678
South Korea,35.14482234,126.8959066
Japan,35.39237179,139.5801783
South Korea,36.32353798,127.3484137
South Korea,36.93208786,127.1282162
Japan,34.78835959,135.4362399
Japan,35.69581701,139.3964341
Japan,35.81846934,139.9446164
Japan,35.70104855,139.9862
South Korea,37.48390462,126.8339556
Japan,35.79788287,139.5627914
South Korea,37.63758463,127.0306562
South Korea,37.56694374,126.8450306
South Korea,37.48111881,126.7630344
South Korea,35.69745305,127.9090636
South Korea,37.27750229,127.1228957
China,39.99090654,116.2004685
South Korea,37.53510644,126.8672305
Japan,35.60183599,139.6005584
Japan,33.52737902,130.3841167
China,34.38211611,107.1720866
Japan,34.53585771,135.4162471
South Korea,37.43990461,127.1797445
China,38.05510645,114.5111891
South Korea,37.60539534,126.9340281
Japan,35.6984634,139.5951226
South Korea,37.51338148,127.1136929
Japan,35.96694179,139.6240034
South Korea,37.59197734,126.8518104
South Korea,37.4642949,126.8924321
Japan,35.62752088,140.0762294
South Korea,37.50246387,126.7385697
Japan,35.60130706,139.7589869
South Korea,35.55675024,129.3439045
South Korea,37.83014379,126.9528062
South Korea,37.83733622,127.7868178
South Korea,37.73124725,126.756496
South Korea,35.21449332,126.8378668
South Korea,35.94515476,129.3530714
South Korea,36.00406297,129.3165725
South Korea,37.5503824,127.1459469
South Korea,37.68569358,127.0247834
Japan,37.38742829,140.3178918
China,23.27295559,108.8505747
South Korea,37.58039702,127.1181541
South Korea,37.45140105,126.6469566
Japan,37.41153199,140.3899663
Japan,35.45831112,139.4452555
South Korea,37.60359315,127.0081556
Japan,35.53230347,139.4466811
China,32.98845945,117.3577259
South Korea,37.37974161,126.9039207
Japan,35.76534573,139.825331
South Korea,35.19810386,128.9985028
South Korea,37.53279208,127.1135713
South Korea,37.6489661,127.0601635
Japan,35.58314218,139.7307027
China,38.70722885,115.9927636
South Korea,36.59910818,127.360341
South Korea,35.31256187,128.8078693
Japan,36.16091968,137.8134185
China,31.51671721,120.3397038
South Korea,36.30931016,127.4093717
China,30.08025299,120.010497
South Korea,37.36437769,127.3824741
South Korea,35.1985216,129.0068702
South Korea,37.30635528,127.0048373
South Korea,37.41498659,126.8607159
Japan,42.34393901,140.9971255
South Korea,37.8563424,127.7343673
Japan,35.65512475,139.5138522
China,35.52926966,106.7116801
South Korea,37.49635772,126.7932079
South Korea,35.53242109,129.2814317
China,21.94132698,108.6603138
South Korea,37.42222837,127.1748719
Japan,35.69781321,140.030661
Japan,34.64837538,135.5513331
Japan,35.69069055,139.4170363
Japan,35.66429086,139.8692884
South Korea,37.52401835,126.7672137
South Korea,37.61592676,127.0451737
South Korea,37.47770774,126.7796032
Japan,35.75142877,139.6541969
China,30.67957451,103.9878891
South Korea,35.03424501,129.0029495
Japan,26.22874921,127.7307528
South Korea,37.24635112,126.9831257
Japan,35.56252287,139.5901411
South Korea,37.46786791,126.8245981
Japan,26.22627468,127.69487
China,22.54891932,113.0488533
Japan,34.71790909,135.5580515
South Korea,37.74531577,127.0677448
Japan,35.69790683,140.052957
South Korea,35.12533426,129.0736132
South Korea,37.74566792,127.0487287
South Korea,37.60272164,127.067701
China,39.88434106,116.2658968
South Korea,35.17352608,129.1051697
South Korea,35.84454791,128.5563147
South Korea,35.87078247,128.6493385
South Korea,35.81241364,128.6146544
China,40.03713427,116.4508594
South Korea,37.63147618,127.0933492
Japan,35.64387328,140.1637599
China,39.96595409,116.4941336
Japan,35.61159756,139.3118889
China,30.55164224,104.0923901
South Korea,37.55063245,127.1682447
Japan,34.49775708,133.7178159
Japan,35.26223636,139.100755
China,22.78440837,108.3671967
Japan,35.71404879,139.5732589
Japan,35.58634642,139.4662392
South Korea,36.72529383,127.2856445
South Korea,37.54101013,127.0420316
Japan,35.62969375,139.648884
Japan,35.54643385,139.5576144
South Korea,35.89578829,128.5672861
Japan,35.56674448,139.7123563
Japan,34.69647591,134.8974297
South Korea,37.65306045,127.1430579
Japan,35.65205256,139.7175183
South Korea,37.59850314,126.9264913
South Korea,37.28663577,127.0721732
South Korea,35.22141495,129.1393836
South Korea,37.49417414,126.851634
Japan,35.73338805,139.7286058
South Korea,35.85771952,128.5242082
South Korea,36.35593935,127.3889624
South Korea,37.50075086,126.8638029
Japan,35.52501025,139.7423636
South Korea,35.82834911,128.5953921
Japan,35.56373876,139.4617596
South Korea,35.24241927,128.8630457
Japan,35.54766686,139.7851505
Japan,35.86548767,139.6591988
Japan,35.74964178,139.7151586
South Korea,37.52345149,127.0291135
China,30.16983502,105.8352492
China,45.60516061,126.5993296
China,36.50658954,115.2654325
Japan,34.68378433,137.6619512
Japan,35.82646036,139.6716202
South Korea,37.7891846,126.9777707
South Korea,37.68236473,126.769734
China,23.48652063,116.3461946
China,24.45157015,117.7822863
South Korea,37.46438,127.1045758
Japan,36.64020345,138.3166865
Japan,35.70373986,139.5058713
South Korea,37.52018699,126.7472735
China,36.01529838,119.383092
Japan,35.61965175,139.6295875
Japan,35.35263722,139.5793819
South Korea,37.77664585,126.8829705
South Korea,35.21442663,129.0136444
South Korea,37.51535853,127.1250531
Japan,34.69734848,134.9465592
Japan,35.72309538,139.6792258
Japan,35.56495177,139.5224356
China,29.54846496,106.4405886
Japan,35.69896493,139.5425646
South Korea,37.685186,127.0273676
South Korea,37.5821349,127.1480881
Japan,35.6603078,139.8335762
Japan,35.66349536,139.6177799
Japan,35.74162185,139.6761467
South Korea,35.84250439,128.6329588
China,41.77781997,123.4322634
Japan,35.7332997,139.8490011
China,35.28393637,113.9100229
South Korea,37.26888815,127.0298118
South Korea,37.32801174,127.0937004
Japan,34.61474936,135.419914
South Korea,37.71153051,126.7233223
South Korea,37.53251079,126.8272957
South Korea,37.4925669,126.8566555
Japan,40.57459112,141.4445111
Japan,35.71925532,139.6884672
Japan,35.41226937,139.4718835
South Korea,37.64414634,126.7612115
South Korea,37.58109113,127.147644
South Korea,35.17408538,128.8325074
South Korea,36.29900895,127.3372833
Japan,35.7292212,139.7043946
South Korea,37.6211551,126.9125997
Japan,35.51751594,139.4683088
South Korea,36.09689987,128.3807329
Japan,32.87640117,130.8270902
China,39.93609583,116.4075855
Japan,35.5512339,139.3610242
Japan,35.87152537,139.6849063
China,26.23439441,111.5915427
South Korea,37.2565172,126.9171286
Japan,35.42822237,139.5224403
Japan,35.61592049,139.5806124
Japan,35.68351129,139.6198729
South Korea,37.86908134,126.7901402
South Korea,37.49678035,126.8800266
Japan,38.23377911,140.9529991
Japan,35.61825456,139.7510677
South Korea,36.81344362,127.1419664
China,31.94390982,118.7081399
South Korea,37.43666927,126.7274248
Japan,35.70750537,139.376182
South Korea,37.7025551,126.795647
South Korea,33.52171842,126.8016183
South Korea,37.47734876,126.6997564
South Korea,37.69812248,126.8857658
South Korea,37.33038107,127.1078321
South Korea,37.67116238,126.7792589
Japan,35.71399193,139.6259038
Japan,35.7197982,139.4392476
South Korea,37.45887577,126.8699369
